Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v
La Florida;70324;0;82,625;31,375;;;;;;;
La Florida;70325;0;705,833;306,667;;;;;;;
La Florida;70326;0;618,333;297,917;;;;;;;
La Florida;70327;0;475,416;23,625;;;;;;;
La Florida;70328;0;575,416;210,833;;;;;;;
La Florida;70329;0;572,916;285,217;;;;;;;
La Florida;70330;0;723,809;307,895;;;;;;;
La Florida;70331;0;61,75;27,875;;;;;;;
La Florida;70401;0;647,083;327,916;;;;;;;
La Florida;70402;0;71,125;272,917;;;;;;;
La Florida;70403;0;102,417;377,083;;;;;;;
La Florida;70404;0;915,416;39,375;;;;;;;
La Florida;70405;0;92,625;44,125;;;;;;;
La Florida;70406;0;912,916;480,833;;;;;;;
La Florida;70407;0;747,916;339,166;;;;;;;
La Florida;70408;0;592,916;255,417;;;;;;;
La Florida;70409;0;530,416;264,167;;;;;;;
La Florida;70410;0;704,166;32,5;;;;;;;
La Florida;70411;0;64,75;214,167;;;;;;;
La Florida;70412;0;953,333;33,625;;;;;;;
La Florida;70413;0;799,166;276,667;;;;;;;
La Florida;70414;0;999,166;470,416;;;;;;;
La Florida;70415;0;892,083;41,5;;;;;;;
La Florida;70416;0;52,625;19;;;;;;;
La Florida;70417;0;862,083;364,285;;;;;;;
La Florida;70418;0;89,5;364,166;;;;;;;
La Florida;70419;0;619,583;23,625;;;;;;;
La Florida;70420;0;967,083;364,583;;;;;;;
La Florida;70421;0;844,166;34,875;;;;;;;
La Florida;70422;0;514,166;23,75;;;;;;;
La Florida;70423;0;111,292;465,833;;;;;;;
La Florida;70424;0;105,833;43,25;;;;;;;
La Florida;70425;0;111,042;457,083;;;;;;;
La Florida;70426;0;141,208;537,916;;;;;;;
La Florida;70427;0;146,333;54,25;;;;;;;
La Florida;70428;0;159,792;79,75;;;;;;;
La Florida;70429;0;105,625;535,416;;;;;;;
La Florida;70430;0;997,083;416,666;;;;;;;
La Florida;70501;0;880,416;400,833;;;;;;;
La Florida;70502;0;107,208;387,916;;;;;;;
La Florida;70503;0;827,083;275,417;;;;;;;
La Florida;70504;0;109,375;36,875;;;;;;;
La Florida;70505;0;100,167;491,666;;;;;;;
La Florida;70506;0;865,833;44,375;;;;;;;
La Florida;70507;0;109;44;;;;;;;
La Florida;70508;0;142,083;464,583;;;;;;;
La Florida;70509;0;147,792;532,916;;;;;;;
La Florida;70510;0;163,583;743,333;;;;;;;
La Florida;70511;0;221,333;860,833;;;;;;;
La Florida;70512;0;142,083;56,75;;;;;;;
La Florida;70513;0;140,917;74,75;;;;;;;
La Florida;70514;0;203,417;91,25;;;;;;;
La Florida;70515;0;143,375;70,25;;;;;;;
La Florida;70516;0;106,542;469,166;;;;;;;
La Florida;70517;0;127,875;540,833;;;;;;;
La Florida;70518;0;142,333;589,583;;;;;;;
La Florida;70519;0;148,042;727,083;;;;;;;
La Florida;70520;0;132,417;789,166;;;;;;;
La Florida;70521;0;92,75;565,833;;;;;;;
La Florida;70522;0;135,958;558,636;;;;;;;
La Florida;70523;0;142,417;560,416;;;;;;;
La Florida;70524;0;160,792;543,333;;;;;;;
La Florida;70525;0;165,625;925,454;;;;;;;
La Florida;70526;0;127,417;834,166;;;;;;;
La Florida;70527;0;157,167;990,416;;;;;;;
La Florida;70528;0;128;662,083;;;;;;;
La Florida;70529;0;96,125;470,416;;;;;;;
La Florida;70530;0;136,958;62,375;;;;;;;
La Florida;70531;0;450,833;265,417;;;;;;;
La Florida;70601;0;950,416;405,833;;;;;;;
La Florida;70602;0;117,792;537,083;;;;;;;
La Florida;70603;0;120,208;54,875;;;;;;;
La Florida;70604;0;127,375;538,333;;;;;;;
La Florida;70605;0;113,958;594,583;;;;;;;
La Florida;70606;0;129,708;792,916;;;;;;;
La Florida;70607;0;152,083;790,833;;;;;;;
La Florida;70608;0;161,333;82,625;;;;;;;
La Florida;70609;0;820,833;414,166;;;;;;;
La Florida;70610;0;109,75;613,333;;;;;;;
La Florida;70611;0;154,5;699,583;;;;;;;
La Florida;70612;0;112,375;48,25;;;;;;;
La Florida;70613;0;288,333;140,833;;;;;;;
La Florida;70614;0;111,667;106,667;;;;;;;
La Florida;70615;0;109,333;456,666;;;;;;;
La Florida;70616;0;198,25;108;;;;;;;
La Florida;70617;0;127,625;83,875;;;;;;;
La Florida;70618;0;132,167;713,181;;;;;;;
La Florida;70619;0;543,333;31;;;;;;;
La Florida;70620;0;204,545;16;;;;;;;
La Florida;70621;0;69,75;32,375;;;;;;;
La Florida;70622;0;597,083;299,583;;;;;;;
La Florida;70623;0;740,416;50,625;;;;;;;
La Florida;70624;0;86,125;482,916;;;;;;;
La Florida;70625;0;125,542;530,416;;;;;;;
La Florida;70626;0;168,043;799,583;;;;;;;
La Florida;70627;0;141,083;502,916;;;;;;;
La Florida;70628;0;168;520,416;;;;;;;
La Florida;70629;0;167,75;491,666;;;;;;;
La Florida;70630;0;127,167;682,083;;;;;;;
La Florida;70701;0;79,375;562,916;;;;;;;
La Florida;70702;0;102,667;593,333;;;;;;;
La Florida;70703;0;188,458;71,5;;;;;;;
La Florida;70704;0;137,542;60,375;;;;;;;
La Florida;70705;0;317,083;197,083;;;;;;;
La Florida;70706;0;319,565;20,375;;;;;;;
La Florida;70707;0;25,75;146,667;;;;;;;
La Florida;70708;0;195,833;100,417;;;;;;;
La Florida;70709;0;682,916;315,417;;;;;;;
La Florida;70710;0;107,042;480,416;;;;;;;
La Florida;70711;0;137,125;53,5;;;;;;;
La Florida;70712;0;183,583;863,333;;;;;;;
La Florida;70713;0;314,583;22,875;;;;;;;
La Florida;70714;0;803,333;409,583;;;;;;;
La Florida;70715;0;85,75;437,083;;;;;;;
La Florida;70716;0;420,833;28,625;;;;;;;
La Florida;70717;0;950,416;417,083;;;;;;;
La Florida;70718;0;167,75;644,583;;;;;;;
La Florida;70719;0;125,167;547,916;;;;;;;
La Florida;70720;0;110,591;494,166;;;;;;;
La Florida;70721;0;282,083;188,333;;;;;;;
La Florida;70722;0;342,083;239,167;;;;;;;
La Florida;70723;0;259,167;185,555;;;;;;;
La Florida;70724;0;462,083;216,667;;;;;;;
La Florida;70725;0;85,25;38,5;;;;;;;
La Florida;70726;0;114,958;45,75;;;;;;;
La Florida;70727;0;118,208;469,583;;;;;;;
La Florida;70728;0;995,416;48;;;;;;;
La Florida;70729;0;62;46,375;;;;;;;
La Florida;70730;0;116,958;70;;;;;;;
La Florida;70731;0;78,125;462,916;;;;;;;
La Florida;70801;0;47,625;29,5;;;;;;;
La Florida;70802;0;567,916;341,666;;;;;;;
La Florida;70803;0;103,522;507,619;;;;;;;
La Florida;70804;0;112,875;580,833;;;;;;;
La Florida;70805;0;785,833;474,583;;;;;;;
La Florida;70806;0;797,083;37,75;;;;;;;
La Florida;70807;0;105,25;48,5;;;;;;;
La Florida;70808;0;238,333;144,167;;;;;;;
La Florida;70809;0;53,125;342,916;;;;;;;
La Florida;70810;0;107,333;442,083;;;;;;;
La Florida;70811;0;929,583;387,916;;;;;;;
La Florida;70812;0;666,666;434,583;;;;;;;
La Florida;70813;0;458,333;20,125;;;;;;;
La Florida;70814;0;224,583;895,833;;;;;;;
La Florida;70815;0;220,833;121,667;;;;;;;
La Florida;70816;0;574,583;268,333;;;;;;;
La Florida;70817;0;91,875;395,416;;;;;;;
La Florida;70818;0;959,166;44,25;;;;;;;
La Florida;70819;0;66,875;320,833;;;;;;;
La Florida;70820;0;877,916;33,25;;;;;;;
La Florida;70821;0;98,5;440,416;;;;;;;
La Florida;70822;0;101,458;526,666;;;;;;;
La Florida;70823;0;39;222,083;;;;;;;
La Florida;70824;0;18;12,25;;;;;;;
La Florida;70825;0;57,25;272,917;;;;;;;
La Florida;70826;0;648,333;343,333;;;;;;;
La Florida;70827;0;724,583;355,833;;;;;;;
La Florida;70828;0;81,913;350,833;;;;;;;
La Florida;70829;0;944,166;420,833;;;;;;;
La Florida;70830;0;132,083;49,875;;;;;;;
La Florida;70831;0;124,417;50,5;;;;;;;
La Florida;70901;0;134,167;608,333;;;;;;;
La Florida;70902;0;824,166;392,916;;;;;;;
La Florida;70903;0;66,75;386,364;;;;;;;
La Florida;70904;0;78,625;396,666;;;;;;;
La Florida;70905;0;953,333;397,916;;;;;;;
La Florida;70906;0;120,708;464,583;;;;;;;
La Florida;70907;0;872,916;384,583;;;;;;;
La Florida;70908;0;538,333;313,333;;;;;;;
La Florida;70909;0;541,666;297,083;;;;;;;
La Florida;70910;0;74,75;299,167;;;;;;;
La Florida;70911;0;93,125;336,818;;;;;;;
La Florida;70912;0;78,75;40,25;;;;;;;
La Florida;70913;0;318,333;205,833;;;;;;;
La Florida;70914;0;479,523;228,571;;;;;;;
La Florida;70915;0;48;23,375;;;;;;;
La Florida;70916;0;35;16,625;;;;;;;
La Florida;70917;0;34,125;160,833;;;;;;;
La Florida;70918;0;417,083;210,833;;;;;;;
La Florida;70919;0;255,417;970,833;;;;;;;
La Florida;70920;0;308,333;115,417;;;;;;;
La Florida;70921;0;419,583;18,375;;;;;;;
La Florida;70922;0;640,416;249,583;;;;;;;
La Florida;70923;0;626,666;262,917;;;;;;;
La Florida;70924;0;84,125;32,625;;;;;;;
La Florida;70925;0;61,625;27,5;;;;;;;
La Florida;70926;0;706,666;310,417;;;;;;;
La Florida;70927;0;974,166;376,666;;;;;;;
La Florida;70928;0;97,875;366,666;;;;;;;
La Florida;70929;0;107,292;418,333;;;;;;;
La Florida;70930;0;71,625;331,666;;;;;;;
La Florida;71001;0;384,583;19,25;;;;;;;
La Florida;71002;0;574,166;252,917;;;;;;;
La Florida;71003;0;632,916;23,875;;;;;;;
La Florida;71004;0;71,875;270,833;;;;;;;
La Florida;71005;0;634,166;28,625;;;;;;;
La Florida;71006;0;66,375;300,417;;;;;;;
La Florida;71007;0;564,583;255,833;;;;;;;
La Florida;71008;0;524,583;227,083;;;;;;;
La Florida;71009;0;416,666;187,917;;;;;;;
La Florida;71010;0;468,333;167,083;;;;;;;
La Florida;71011;0;33,875;145,417;;;;;;;
La Florida;71012;0;462,916;155,833;;;;;;;
La Florida;71013;0;35,5;128,333;;;;;;;
La Florida;71014;0;37,25;15,625;;;;;;;
La Florida;71015;0;385,833;15,875;;;;;;;
La Florida;71016;0;64,625;244,167;;;;;;;
La Florida;71017;0;732,083;295,833;;;;;;;
La Florida;71018;0;73,625;30,75;;;;;;;
La Florida;71019;0;69,95;344,285;;;;;;;
La Florida;71020;0;592,916;222,917;;;;;;;
La Florida;71021;0;522,916;220,417;;;;;;;
La Florida;71022;0;624,583;23,125;;;;;;;
La Florida;71023;0;720,416;265,833;;;;;;;
La Florida;71024;0;625,833;257,917;;;;;;;
La Florida;71025;0;60,375;24,625;;;;;;;
La Florida;71026;0;85,75;283,333;;;;;;;
La Florida;71027;0;66;24,75;;;;;;;
La Florida;71028;0;485,416;18,875;;;;;;;
La Florida;71029;0;562,083;22,25;;;;;;;
La Florida;71030;0;547,916;225,417;;;;;;;
La Florida;71031;0;419,091;170,833;;;;;;;
La Florida;71101;0;52,25;20,625;;;;;;;
La Florida;71102;0;557,916;223,333;;;;;;;
La Florida;71103;0;684,166;31,75;;;;;;;
La Florida;71104;0;537,916;254,167;;;;;;;
La Florida;71105;0;687,727;327,916;;;;;;;
La Florida;71106;0;73,875;362,083;;;;;;;
La Florida;71107;0;800,833;380,416;;;;;;;
La Florida;71108;0;68,5;334,166;;;;;;;
La Florida;71109;0;28,75;25,75;;;;;;;
La Florida;71110;0;356,666;163,333;;;;;;;
La Florida;71111;0;490,833;217,083;;;;;;;
La Florida;71112;0;519,583;223,333;;;;;;;
La Florida;71113;0;510,416;249,167;;;;;;;
La Florida;71114;0;62,125;281,667;;;;;;;
La Florida;71115;0;629,583;245,714;;;;;;;
La Florida;71116;0;595,416;26,5;;;;;;;
La Florida;71117;0;556,666;231,667;;;;;;;
La Florida;71118;0;55,375;242,917;;;;;;;
La Florida;71119;0;700,416;287,917;;;;;;;
La Florida;71120;0;758,333;322,916;;;;;;;
La Florida;71121;0;795,416;35,125;;;;;;;
La Florida;71122;0;58,75;224,167;;;;;;;
La Florida;71123;0;72,875;279,583;;;;;;;
La Florida;71124;0;67,875;284,583;;;;;;;
La Florida;71125;0;516,666;261,667;;;;;;;
La Florida;71126;0;650,416;249,583;;;;;;;
La Florida;71127;0;589,166;252,917;;;;;;;
La Florida;71128;0;627,083;250,833;;;;;;;
La Florida;71129;0;64,375;259,583;;;;;;;
La Florida;71130;0;693,333;322,083;;;;;;;
La Florida;71201;0;54,25;270,833;;;;;;;
La Florida;71202;0;55,5;296,667;;;;;;;
La Florida;71203;0;577,916;267,083;;;;;;;
La Florida;71204;0;569,166;294,583;;;;;;;
La Florida;71205;0;73,5;29,875;;;;;;;
La Florida;71206;0;620,416;267,083;;;;;;;
La Florida;71207;0;633,333;24,875;;;;;;;
La Florida;71208;0;53,875;214,167;;;;;;;
La Florida;71209;0;45,75;19,125;;;;;;;
La Florida;71210;0;535,833;20,875;;;;;;;
La Florida;71211;0;654,166;267,917;;;;;;;
La Florida;71212;0;670,416;277,917;;;;;;;
La Florida;71213;0;504,583;215,833;;;;;;;
La Florida;71214;0;63,25;25,5;;;;;;;
La Florida;71215;0;759,583;324,583;;;;;;;
La Florida;71216;0;70,75;339,166;;;;;;;
La Florida;71217;0;63,5;27,25;;;;;;;
La Florida;71218;0;73,875;359,583;;;;;;;
La Florida;71219;0;649,166;26,625;;;;;;;
La Florida;71220;0;768,333;299,583;;;;;;;
La Florida;71221;0;716,666;317,083;;;;;;;
La Florida;71222;0;695,416;306,667;;;;;;;
La Florida;71223;0;593,333;320,416;;;;;;;
La Florida;71224;0;66,75;327,083;;;;;;;
La Florida;71225;0;42;22,625;;;;;;;
La Florida;71226;0;414,166;184,583;;;;;;;
La Florida;71227;0;612,916;273,333;;;;;;;
La Florida;71228;0;679,166;309,167;;;;;;;
La Florida;71229;0;518,333;25,25;;;;;;;
La Florida;71230;0;38,5;188,333;;;;;;;
La Florida;71231;0;566,818;340,833;;;;;;;
La Florida;80101;0;722,083;288,333;;;;;;;
La Florida;80102;0;53,5;225,417;;;;;;;
La Florida;80103;0;713,333;292,917;;;;;;;
La Florida;80104;0;764,583;325,833;;;;;;;
La Florida;80105;0;743,333;362,083;;;;;;;
La Florida;80106;0;710,833;349,583;;;;;;;
La Florida;80107;0;68,875;32,5;;;;;;;
La Florida;80108;0;742,916;308,333;;;;;;;
La Florida;80109;0;49,75;195,417;;;;;;;
La Florida;80110;0;434,583;187,083;;;;;;;
La Florida;80111;0;76,375;30,625;;;;;;;
La Florida;80112;0;809,583;373,333;;;;;;;
La Florida;80113;0;56,625;27,375;;;;;;;
La Florida;80114;0;537,916;20,75;;;;;;;
La Florida;80115;0;579,166;224,583;;;;;;;
La Florida;80116;0;774,583;31,875;;;;;;;
La Florida;80117;0;791,666;51,125;;;;;;;
La Florida;80118;0;64,75;311,667;;;;;;;
La Florida;80119;0;70;303,182;;;;;;;
La Florida;80120;0;607,916;32,25;;;;;;;
La Florida;80121;0;585,416;290,833;;;;;;;
La Florida;80122;0;575,833;26,375;;;;;;;
La Florida;80123;0;729,166;32;;;;;;;
La Florida;80124;0;55;25,25;;;;;;;
La Florida;80125;0;51,625;214,167;;;;;;;
La Florida;80126;0;40,125;17,625;;;;;;;
La Florida;80127;0;444,583;247,917;;;;;;;
La Florida;80128;0;582,916;264,583;;;;;;;
La Florida;80129;0;620,416;31,875;;;;;;;
La Florida;80130;0;569,583;274,167;;;;;;;
La Florida;80131;0;54,125;232,917;;;;;;;
La Florida;80201;0;585,833;245,417;;;;;;;
La Florida;80202;0;64,125;284,583;;;;;;;
La Florida;80203;0;517,083;255,417;;;;;;;
La Florida;80204;0;55,625;27,75;;;;;;;
La Florida;80205;0;564,166;275,833;;;;;;;
La Florida;80206;0;45,75;143,333;;;;;;;
La Florida;80207;0;59,875;194,167;;;;;;;
La Florida;80208;0;615,416;25,25;;;;;;;
La Florida;80209;0;604,166;234,167;;;;;;;
La Florida;80210;0;61,25;229,167;;;;;;;
La Florida;80211;0;68,25;234,583;;;;;;;
La Florida;80212;0;770,416;30,375;;;;;;;
La Florida;80213;0;736,666;29,375;;;;;;;
La Florida;80214;0;623,333;25,625;;;;;;;
La Florida;80215;0;615,833;226,667;;;;;;;
La Florida;80216;0;63,125;25,25;;;;;;;
La Florida;80217;0;481,666;180,833;;;;;;;
La Florida;80218;0;614,285;217,917;;;;;;;
La Florida;80219;0;655,416;24,125;;;;;;;
La Florida;80220;0;67,75;234,167;;;;;;;
La Florida;80221;0;687,083;235,833;;;;;;;
La Florida;80222;0;669,583;247,083;;;;;;;
La Florida;80223;0;521,666;191,667;;;;;;;
La Florida;80224;0;444,583;167,083;;;;;;;
La Florida;80225;0;46,75;156,667;;;;;;;
La Florida;80226;0;633,333;229,167;;;;;;;
La Florida;80227;0;750,833;304,167;;;;;;;
La Florida;80228;0;719,166;26,5;;;;;;;
La Florida;80229;0;669,583;23;;;;;;;
La Florida;80301;0;537,083;193,333;;;;;;;
La Florida;80302;0;465,416;167,917;;;;;;;
La Florida;80303;0;570,833;185,833;;;;;;;
La Florida;80304;0;662,083;22,875;;;;;;;
La Florida;80305;0;665,416;235,417;;;;;;;
La Florida;80306;0;759,166;313,333;;;;;;;
La Florida;80307;0;732,083;313,333;;;;;;;
La Florida;80308;0;418,333;174,167;;;;;;;
La Florida;80309;0;580,833;20,75;;;;;;;
La Florida;80310;0;52,25;182,917;;;;;;;
La Florida;80311;0;648,333;25;;;;;;;
La Florida;80312;0;75,875;26,75;;;;;;;
La Florida;80313;0;778,333;28,375;;;;;;;
La Florida;80314;0;777,916;279,167;;;;;;;
La Florida;80315;0;57,75;22;;;;;;;
La Florida;80316;0;486,666;16,75;;;;;;;
La Florida;80317;0;675,714;;;;;;;;
La Florida;80318;0;792,272;267,143;;;;;;;
La Florida;80319;0;;;;;;;;;
La Florida;80320;0;977,916;317,083;;;;;;;
La Florida;80321;0;76,5;292,083;;;;;;;
La Florida;80322;0;74,75;318,333;;;;;;;
La Florida;80323;0;59;299,583;;;;;;;
La Florida;80324;0;717,916;271,667;;;;;;;
La Florida;80325;0;75;245,833;;;;;;;
La Florida;80326;0;934,583;320,416;;;;;;;
La Florida;80327;0;916,666;32,5;;;;;;;
La Florida;80328;0;929,166;354,166;;;;;;;
La Florida;80329;0;733,333;282,917;;;;;;;
La Florida;80330;0;717,916;268,333;;;;;;;
La Florida;80331;0;830,416;273,333;;;;;;;
La Florida;80401;0;101,5;35,125;;;;;;;
La Florida;80402;0;105,042;372,083;;;;;;;
La Florida;80403;0;115,792;43,25;;;;;;;
La Florida;80404;0;129,333;479,166;;;;;;;
La Florida;80405;0;122,042;472,916;;;;;;;
La Florida;80406;0;640,416;25,25;;;;;;;
La Florida;80407;0;660,416;194,583;;;;;;;
La Florida;80408;0;115,042;357,083;;;;;;;
La Florida;80409;0;108,458;379,166;;;;;;;
La Florida;80410;0;855,833;324,583;;;;;;;
La Florida;80411;0;70,375;24,5;;;;;;;
La Florida;80412;0;605,833;264,583;;;;;;;
La Florida;80413;0;49,625;220,417;;;;;;;
La Florida;80414;0;943,333;346,666;;;;;;;
La Florida;80415;0;108,875;399,583;;;;;;;
La Florida;80416;0;120,292;43,75;;;;;;;
La Florida;80417;0;134,958;489,166;;;;;;;
La Florida;80418;0;133,792;497,083;;;;;;;
La Florida;80419;0;132,875;528,333;;;;;;;
La Florida;80420;0;95,625;397,916;;;;;;;
La Florida;80421;0;982,916;44;;;;;;;
La Florida;80422;0;110,708;510,416;;;;;;;
La Florida;80423;0;128,833;54,625;;;;;;;
La Florida;80424;0;137,792;583,333;;;;;;;
La Florida;80425;0;796,666;42,5;;;;;;;
La Florida;80426;0;818,333;42;;;;;;;
La Florida;80427;0;452,083;19,875;;;;;;;
La Florida;80428;0;264,583;115,417;;;;;;;
La Florida;80429;0;70,125;294,583;;;;;;;
La Florida;80430;0;651,666;365,416;;;;;;;
La Florida;80501;0;75,875;399,583;;;;;;;
La Florida;80502;0;829,583;383,636;;;;;;;
La Florida;80503;0;106,75;478,333;;;;;;;
La Florida;80504;0;829,166;446,666;;;;;;;
La Florida;80505;0;995,833;477,083;;;;;;;
La Florida;80506;0;109,75;543,333;;;;;;;
La Florida;80507;0;101,375;605,416;;;;;;;
La Florida;80508;0;128,542;604,583;;;;;;;
La Florida;80509;0;123,125;603,333;;;;;;;
La Florida;80510;0;141,542;78,375;;;;;;;
La Florida;80511;0;131,833;73,625;;;;;;;
La Florida;80512;0;137,708;656,666;;;;;;;
La Florida;80513;0;162,25;664,166;;;;;;;
La Florida;80514;0;139,292;698,333;;;;;;;
La Florida;80515;0;175,833;796,666;;;;;;;
La Florida;80516;0;112,042;56,5;;;;;;;
La Florida;80517;0;712,083;41;;;;;;;
La Florida;80518;0;87,375;375,416;;;;;;;
La Florida;80519;0;214,167;100,417;;;;;;;
La Florida;80520;0;489,166;229,167;;;;;;;
La Florida;80521;0;307,917;24,125;;;;;;;
La Florida;80522;0;377,083;211,667;;;;;;;
La Florida;80523;0;518,333;18,625;;;;;;;
La Florida;80524;0;94,5;44;;;;;;;
La Florida;80525;0;961,904;559,166;;;;;;;
La Florida;80526;0;49,25;357,916;;;;;;;
La Florida;80527;0;;945,833;;;;;;;
La Florida;80528;0;;321,428;;;;;;;
La Florida;80529;0;119,542;525,833;;;;;;;
La Florida;80530;0;131,5;540,416;;;;;;;
La Florida;80531;0;137,833;615,416;;;;;;;
La Florida;80601;0;855,833;384,583;;;;;;;
La Florida;80602;0;108,875;557,916;;;;;;;
La Florida;80603;0;104,625;589,166;;;;;;;
La Florida;80604;0;290,417;260,833;;;;;;;
La Florida;80605;0;61,75;256,667;;;;;;;
La Florida;80606;0;747,083;35,375;;;;;;;
La Florida;80607;0;906,666;414,583;;;;;;;
La Florida;80608;0;71,25;405,833;;;;;;;
La Florida;80609;0;887,083;43,875;;;;;;;
La Florida;80610;0;109,708;499,166;;;;;;;
La Florida;80611;0;102,042;50,375;;;;;;;
La Florida;80612;0;134,5;62,875;;;;;;;
La Florida;80613;0;128,083;679,166;;;;;;;
La Florida;80614;0;125,917;646,666;;;;;;;
La Florida;80615;0;109,375;667,083;;;;;;;
La Florida;80616;0;114,417;46,5;;;;;;;
La Florida;80617;0;182,708;101,667;;;;;;;
La Florida;80618;0;675,833;509,583;;;;;;;
La Florida;80619;0;162,273;14,125;;;;;;;
La Florida;80620;0;72;454,166;;;;;;;
La Florida;80621;0;146,125;840,416;;;;;;;
La Florida;80622;0;109;664,166;;;;;;;
La Florida;80623;0;143;678,635;;;;;;;
La Florida;80624;0;153,417;721,666;;;;;;;
La Florida;80625;0;111,917;561,666;;;;;;;
La Florida;80626;0;128,208;59,75;;;;;;;
La Florida;80627;0;136,458;737,083;;;;;;;
La Florida;80628;0;113,375;63,625;;;;;;;
La Florida;80629;0;101,833;60,75;;;;;;;
La Florida;80630;0;140;81,5;;;;;;;
La Florida;80701;0;150,667;794,166;;;;;;;
La Florida;80702;0;95,75;509,166;;;;;;;
La Florida;80703;0;126,583;578,333;;;;;;;
La Florida;80704;0;397,083;310,833;;;;;;;
La Florida;80705;0;86,25;57,125;;;;;;;
La Florida;80706;0;850,416;60,75;;;;;;;
La Florida;80707;0;111,042;672,916;;;;;;;
La Florida;80708;0;133,25;70,375;;;;;;;
La Florida;80709;0;101,5;555,416;;;;;;;
La Florida;80710;0;987,083;684,166;;;;;;;
La Florida;80711;0;949,166;67;;;;;;;
La Florida;80712;0;785,833;62;;;;;;;
La Florida;80713;0;579,583;36,125;;;;;;;
La Florida;80714;0;104,667;464,583;;;;;;;
La Florida;80715;0;660,416;43,25;;;;;;;
La Florida;80716;0;67,5;545,416;;;;;;;
La Florida;80717;0;34,75;245,417;;;;;;;
La Florida;80718;0;89,75;542,916;;;;;;;
La Florida;80719;0;938,333;622,083;;;;;;;
La Florida;80720;0;678,333;519,166;;;;;;;
La Florida;80721;0;65,125;484,583;;;;;;;
La Florida;80722;0;745,416;394,166;;;;;;;
La Florida;80723;0;528,333;253,333;;;;;;;
La Florida;80724;0;142,958;682,083;;;;;;;
La Florida;80725;0;111,625;61,625;;;;;;;
La Florida;80726;0;745,416;454,583;;;;;;;
La Florida;80727;0;665,833;44;;;;;;;
La Florida;80728;0;113,042;664,583;;;;;;;
La Florida;80729;0;121,625;61,5;;;;;;;
La Florida;80730;0;99,375;59,5;;;;;;;
La Florida;80731;0;881,666;515,833;;;;;;;
La Florida;80801;0;243,333;17,625;;;;;;;
La Florida;80802;0;404,166;23,25;;;;;;;
La Florida;80803;0;75,5;385,416;;;;;;;
La Florida;80804;0;53,375;319,167;;;;;;;
La Florida;80805;0;734,166;337,916;;;;;;;
La Florida;80806;0;86,625;431,666;;;;;;;
La Florida;80807;0;980,416;533,333;;;;;;;
La Florida;80808;0;105,375;495,416;;;;;;;
La Florida;80809;0;131,833;64,25;;;;;;;
La Florida;80810;0;915,416;580,416;;;;;;;
La Florida;80811;0;57;266,667;;;;;;;
La Florida;80812;0;;;;;;;;;
La Florida;80813;0;116,042;57,5;;;;;;;
La Florida;80814;0;116,333;57,5;;;;;;;
La Florida;80815;0;239,167;16,75;;;;;;;
La Florida;80816;0;324,583;200,417;;;;;;;
La Florida;80817;0;43,125;243,333;;;;;;;
La Florida;80818;0;445,833;260,417;;;;;;;
La Florida;80819;0;346,666;19,75;;;;;;;
La Florida;80820;0;383,333;198,333;;;;;;;
La Florida;80821;0;723,333;362,083;;;;;;;
La Florida;80822;0;85,5;427,083;;;;;;;
La Florida;80823;0;752,083;46,125;;;;;;;
La Florida;80824;0;614,166;35;;;;;;;
La Florida;80825;0;810,833;365,833;;;;;;;
La Florida;80826;0;376,666;172,083;;;;;;;
La Florida;80827;0;174,583;101,667;;;;;;;
La Florida;80828;0;364,583;164,167;;;;;;;
La Florida;80829;0;842,916;362,083;;;;;;;
La Florida;80830;0;673,333;30,125;;;;;;;
La Florida;80831;0;635,416;30,875;;;;;;;
La Florida;80901;0;506,666;222,083;;;;;;;
La Florida;80902;0;318,333;137,083;;;;;;;
La Florida;80903;0;208,333;12,375;;;;;;;
La Florida;80904;0;426,666;222,083;;;;;;;
La Florida;80905;0;457,083;28,75;;;;;;;
La Florida;80906;0;653,333;404,166;;;;;;;
La Florida;80907;0;56,75;37;;;;;;;
La Florida;80908;0;60,875;348,333;;;;;;;
La Florida;80909;0;896,521;444,583;;;;;;;
La Florida;80910;0;525,833;272,083;;;;;;;
La Florida;80911;0;46,75;27;;;;;;;
La Florida;80912;0;79;409,583;;;;;;;
La Florida;80913;0;88,5;424,166;;;;;;;
La Florida;80914;0;720,416;366,666;;;;;;;
La Florida;80915;0;850,416;37;;;;;;;
La Florida;80916;0;81,5;367,083;;;;;;;
La Florida;80917;0;461,666;26,75;;;;;;;
La Florida;80918;0;554,166;38,5;;;;;;;
